filename,avg_r,avg_g,avg_b
enh_enh_21twwj6e-VL.jpg,190.97468493150686,180.3729315068493,161.86369863013698
gray_enh_21twwj6e-VL.jpg,189.60205479452054,189.60205479452054,189.60205479452054
enh_31+B4SvByXL.jpg,201.07697859327217,197.94023241590213,193.02851987767585
bgr_enh_31+B4SvByXL.jpg,193.02851987767585,197.94023241590213,201.07697859327217
enh_enh_31+B4SvByXL.jpg,188.56309480122323,185.04741896024464,180.70615290519876
gray_enh_31+B4SvByXL.jpg,198.3217247706422,198.3217247706422,198.3217247706422
enh_31AnSDFDuuL.jpg,67.798928,68.753704,69.413424
bgr_enh_31AnSDFDuuL.jpg,69.413424,68.753704,67.798928
enh_enh_31AnSDFDuuL.jpg,60.083212,60.405576,61.082708
gray_enh_31AnSDFDuuL.jpg,68.543376,68.543376,68.543376
enh_31C8QnlC+US.jpg,244.66276792525167,244.68000446624427,244.1395059069045
bgr_enh_31C8QnlC+US.jpg,244.1395059069045,244.68000446624427,244.66276792525167
enh_enh_31C8QnlC+US.jpg,238.9011418566138,238.93187396495776,237.9574609994111
gray_enh_31C8QnlC+US.jpg,244.61099802773813,244.61099802773813,244.61099802773813
enh_31JkXky0yvL.jpg,244.34761071061848,243.97532669961365,242.4267372884486
bgr_enh_31JkXky0yvL.jpg,242.4267372884486,243.97532669961365,244.34761071061848
enh_enh_31JkXky0yvL.jpg,239.66385846939002,238.9275556864148,236.23324922460617
gray_enh_31JkXky0yvL.jpg,243.96940109731813,243.96940109731813,243.96940109731813
enh_31ro-gRIawL.jpg,225.98022933333334,225.342352,212.544896
bgr_enh_31ro-gRIawL.jpg,212.544896,225.342352,225.98022933333334
enh_enh_31ro-gRIawL.jpg,216.61314666666667,215.795536,206.37174933333333
gray_enh_31ro-gRIawL.jpg,224.07318933333335,224.07318933333335,224.07318933333335
enh_31V4WiFGYcL.jpg,241.7137050628662,241.7137050628662,241.7137050628662
bgr_enh_31V4WiFGYcL.jpg,241.7137050628662,241.7137050628662,241.7137050628662
enh_enh_31V4WiFGYcL.jpg,233.18612957000732,233.18612957000732,233.18612957000732
gray_enh_31V4WiFGYcL.jpg,241.7137050628662,241.7137050628662,241.7137050628662
enh_31zuVfkm+cL.jpg,131.27087338501292,195.8690439276486,221.1484031007752
bgr_enh_31zuVfkm+cL.jpg,221.1484031007752,195.8690439276486,131.27087338501292
enh_enh_31zuVfkm+cL.jpg,112.29549354005168,204.506496124031,218.73963824289405
gray_enh_31zuVfkm+cL.jpg,179.4748165374677,179.4748165374677,179.4748165374677
enh_41+9x+bJjnL.jpg,216.07603759398495,215.8606766917293,214.458007518797
bgr_enh_41+9x+bJjnL.jpg,214.458007518797,215.8606766917293,216.07603759398495
enh_enh_41+9x+bJjnL.jpg,210.49475187969924,210.03987969924813,208.5542030075188
gray_enh_41+9x+bJjnL.jpg,215.76542857142857,215.76542857142857,215.76542857142857
enh_41+M0ofMNWL.jpg,243.201499,243.217056,243.324357
bgr_enh_41+M0ofMNWL.jpg,243.324357,243.217056,243.201499
enh_enh_41+M0ofMNWL.jpg,241.970189,241.974849,241.997518
gray_enh_41+M0ofMNWL.jpg,243.223449,243.223449,243.223449
enh_41+PdkhCYYL.jpg,206.38458,178.475108,169.711988
bgr_enh_41+PdkhCYYL.jpg,169.711988,178.475108,206.38458
enh_enh_41+PdkhCYYL.jpg,199.87656,175.053192,167.57376
gray_enh_41+PdkhCYYL.jpg,185.81474,185.81474,185.81474
enh_41+vTV0+jNS.jpg,243.8113195495813,243.8113195495813,243.8113195495813
bgr_enh_41+vTV0+jNS.jpg,243.8113195495813,243.8113195495813,243.8113195495813
enh_enh_41+vTV0+jNS.jpg,243.2355995652699,243.2355995652699,243.2355995652699
gray_enh_41+vTV0+jNS.jpg,243.8113195495813,243.8113195495813,243.8113195495813
enh_41+ZzOsNgUL.jpg,84.604876,74.309292,49.710768
bgr_enh_41+ZzOsNgUL.jpg,49.710768,74.309292,84.604876
enh_enh_41+ZzOsNgUL.jpg,85.855132,77.697024,52.046996
gray_enh_41+ZzOsNgUL.jpg,74.578544,74.578544,74.578544
enh_41-n5SRwUIL.jpg,251.385035,250.913739,250.771075
bgr_enh_41-n5SRwUIL.jpg,250.771075,250.913739,251.385035
enh_enh_41-n5SRwUIL.jpg,249.604689,248.764563,248.516408
gray_enh_41-n5SRwUIL.jpg,251.035328,251.035328,251.035328
enh_41-SacpPb0L.jpg,202.106584,217.034141,230.694425
bgr_enh_41-SacpPb0L.jpg,230.694425,217.034141,202.106584
enh_enh_41-SacpPb0L.jpg,187.918973,203.947945,226.472551
gray_enh_41-SacpPb0L.jpg,214.13256,214.13256,214.13256
enh_410kqhlFymL.jpg,230.4859661016949,230.24641807909603,144.99733898305084
bgr_enh_410kqhlFymL.jpg,144.99733898305084,230.24641807909603,230.4859661016949
enh_enh_410kqhlFymL.jpg,227.33498305084746,227.2664011299435,139.0740451977401
gray_enh_410kqhlFymL.jpg,220.60570056497176,220.60570056497176,220.60570056497176
enh_4113PrQh6RL.jpg,237.26607266435985,236.60778738946559,235.8972750865052
bgr_enh_4113PrQh6RL.jpg,235.8972750865052,236.60778738946559,237.26607266435985
enh_enh_4113PrQh6RL.jpg,236.75832852748943,235.92816032295272,235.4873202614379
gray_enh_4113PrQh6RL.jpg,236.7229200307574,236.7229200307574,236.7229200307574
enh_411GwL20mUL.jpg,203.50179234972677,192.27998907103824,142.04168306010928
bgr_enh_411GwL20mUL.jpg,142.04168306010928,192.27998907103824,203.50179234972677
enh_enh_411GwL20mUL.jpg,199.10619672131148,190.83382513661203,133.95575956284154
gray_enh_411GwL20mUL.jpg,189.90771584699453,189.90771584699453,189.90771584699453
enh_412rcsYs-0L.jpg,117.80949783835301,126.45679423947352,119.60627403088274
bgr_enh_412rcsYs-0L.jpg,119.60627403088274,126.45679423947352,117.80949783835301
enh_enh_412rcsYs-0L.jpg,117.60301797084223,120.92564333005976,117.60715825865111
gray_enh_412rcsYs-0L.jpg,123.08992125299423,123.08992125299423,123.08992125299423
enh_4134kp5HJFL.jpg,227.83327009936767,213.13518970189702,205.65318879855465
bgr_enh_4134kp5HJFL.jpg,205.65318879855465,213.13518970189702,227.83327009936767
enh_enh_4134kp5HJFL.jpg,218.54653681120143,204.11889227642277,201.6096409214092
gray_enh_4134kp5HJFL.jpg,216.67942750677506,216.67942750677506,216.67942750677506
enh_413DAF0HtqL.jpg,209.43754954954954,209.1443063063063,210.2558018018018
bgr_enh_413DAF0HtqL.jpg,210.2558018018018,209.1443063063063,209.43754954954954
enh_enh_413DAF0HtqL.jpg,206.2423783783784,205.97642642642643,206.9506966966967
gray_enh_413DAF0HtqL.jpg,209.34897897897898,209.34897897897898,209.34897897897898
enh_413xn0TpPaL.jpg,109.6913813459268,122.3745182577163,90.68421635182999
bgr_enh_413xn0TpPaL.jpg,90.68421635182999,122.3745182577163,109.6913813459268
enh_enh_413xn0TpPaL.jpg,89.94884149940968,90.8252941052454,89.90739690504302
gray_enh_413xn0TpPaL.jpg,114.86370488277956,114.86370488277956,114.86370488277956
enh_413ZBHCHwAL.jpg,209.939888,204.515952,205.022856
bgr_enh_413ZBHCHwAL.jpg,205.022856,204.515952,209.939888
enh_enh_413ZBHCHwAL.jpg,201.960472,202.008276,202.303616
gray_enh_413ZBHCHwAL.jpg,206.193308,206.193308,206.193308
enh_414GoBCrgbL.jpg,210.89259627329193,224.32295652173914,212.8600248447205
bgr_enh_414GoBCrgbL.jpg,212.8600248447205,224.32295652173914,210.89259627329193
enh_enh_414GoBCrgbL.jpg,212.88393788819874,221.81837267080746,204.6284596273292
gray_enh_414GoBCrgbL.jpg,218.9915652173913,218.9915652173913,218.9915652173913
enh_414i8A0gn+L.jpg,240.544391,239.442625,236.65871
bgr_enh_414i8A0gn+L.jpg,236.65871,239.442625,240.544391
enh_enh_414i8A0gn+L.jpg,237.446229,235.538969,234.061475
gray_enh_414i8A0gn+L.jpg,239.455396,239.455396,239.455396
enh_415DYQAwIwL.jpg,228.058415,179.147213,177.420409
bgr_enh_415DYQAwIwL.jpg,177.420409,179.147213,228.058415
enh_enh_415DYQAwIwL.jpg,222.907401,176.635175,176.105302
gray_enh_415DYQAwIwL.jpg,193.564215,193.564215,193.564215
enh_416dQEZV6ML.jpg,130.3116846473029,179.86292946058092,224.9253858921162
bgr_enh_416dQEZV6ML.jpg,224.9253858921162,179.86292946058092,130.3116846473029
enh_enh_416dQEZV6ML.jpg,129.77177593360994,160.75272199170124,233.88459751037345
gray_enh_416dQEZV6ML.jpg,170.18696265560166,170.18696265560166,170.18696265560166
enh_4175O5Y1EwL.jpg,252.9159160172061,133.25707032428056,133.30640981889175
bgr_enh_4175O5Y1EwL.jpg,133.30640981889175,133.25707032428056,252.9159160172061
enh_enh_4175O5Y1EwL.jpg,253.52013856922906,133.09759368898906,133.1360543880256
gray_enh_4175O5Y1EwL.jpg,169.06481345534198,169.06481345534198,169.06481345534198
enh_417sLZobRML.jpg,230.544304,216.168448,214.975168
bgr_enh_417sLZobRML.jpg,214.975168,216.168448,230.544304
enh_enh_417sLZobRML.jpg,226.72632,211.538072,210.6548
gray_enh_417sLZobRML.jpg,220.330968,220.330968,220.330968
enh_417zfgGR1kL.jpg,236.287584,236.130428,237.021756
bgr_enh_417zfgGR1kL.jpg,237.021756,236.130428,236.287584
enh_enh_417zfgGR1kL.jpg,233.895708,233.740564,235.004992
gray_enh_417zfgGR1kL.jpg,236.275328,236.275328,236.275328
enh_418H7BW0hRL.jpg,245.40926,212.447892,192.688068
bgr_enh_418H7BW0hRL.jpg,192.688068,212.447892,245.40926
enh_enh_418H7BW0hRL.jpg,244.178112,204.22622,190.564592
gray_enh_418H7BW0hRL.jpg,220.0492,220.0492,220.0492
enh_419jb8kClXL.jpg,242.95089904762284,240.85114447286256,240.90655351989892
bgr_enh_419jb8kClXL.jpg,240.90655351989892,240.85114447286256,242.95089904762284
enh_enh_419jb8kClXL.jpg,240.8380282880173,239.58304448568552,239.63630345255362
gray_enh_419jb8kClXL.jpg,241.4846437755527,241.4846437755527,241.4846437755527
enh_41AjXUSUeTL.jpg,222.11856813006074,221.6408416624494,221.75293838562754
bgr_enh_41AjXUSUeTL.jpg,221.75293838562754,221.6408416624494,222.11856813006074
enh_enh_41AjXUSUeTL.jpg,221.4059558451417,220.70086032388664,220.2239862727733
gray_enh_41AjXUSUeTL.jpg,221.79480800860324,221.79480800860324,221.79480800860324
enh_41AKhmrSn0L.jpg,243.83517578471083,243.67597812767508,244.69984888529507
bgr_enh_41AKhmrSn0L.jpg,244.69984888529507,243.67597812767508,243.83517578471083
enh_enh_41AKhmrSn0L.jpg,242.21391777662976,241.94026913641252,243.57702607258997
gray_enh_41AKhmrSn0L.jpg,243.85002021517934,243.85002021517934,243.85002021517934
enh_41B3hySDIAL.jpg,232.759168,233.030072,234.199992
bgr_enh_41B3hySDIAL.jpg,234.199992,233.030072,232.759168
enh_enh_41B3hySDIAL.jpg,222.847517,223.317452,225.178017
gray_enh_41B3hySDIAL.jpg,233.042261,233.042261,233.042261
enh_41BPWbCa-uL.jpg,178.488648,140.464184,140.515476
bgr_enh_41BPWbCa-uL.jpg,140.515476,140.464184,178.488648
enh_enh_41BPWbCa-uL.jpg,178.164716,139.228896,139.272908
gray_enh_41BPWbCa-uL.jpg,151.836804,151.836804,151.836804
enh_41BRmiTQLkL.jpg,241.452655,240.934344,244.066075
bgr_enh_41BRmiTQLkL.jpg,244.066075,240.934344,241.452655
enh_enh_41BRmiTQLkL.jpg,234.782128,233.851943,239.49121
gray_enh_41BRmiTQLkL.jpg,241.480516,241.480516,241.480516
enh_bgr_21BMc5GC4iL.jpg,243.97045045045044,241.73371771771772,241.78639039039038
bgr_enh_bgr_21BMc5GC4iL.jpg,241.78639039039038,241.73371771771772,243.97045045045044
enh_enh_bgr_21BMc5GC4iL.jpg,238.46121321321323,235.40714114114115,236.02262462462463
gray_enh_bgr_21BMc5GC4iL.jpg,242.40144744744745,242.40144744744745,242.40144744744745
enh_bgr_21qcJWXFNkL.jpg,245.909748,242.471448,242.384496
bgr_enh_bgr_21qcJWXFNkL.jpg,242.384496,242.471448,245.909748
enh_enh_bgr_21qcJWXFNkL.jpg,241.933216,235.870016,235.729364
gray_enh_bgr_21qcJWXFNkL.jpg,243.515312,243.515312,243.515312
enh_bgr_3113NMTt2CL.jpg,217.27220717131473,217.90834262948206,218.2486374501992
bgr_enh_bgr_3113NMTt2CL.jpg,218.2486374501992,217.90834262948206,217.27220717131473
enh_enh_bgr_3113NMTt2CL.jpg,214.9987250996016,215.01042231075698,215.0168924302789
gray_enh_bgr_3113NMTt2CL.jpg,217.75737848605579,217.75737848605579,217.75737848605579
enh_bgr_31bIzcAhslL.jpg,239.28071308135986,239.28235721588135,239.2820110321045
bgr_enh_bgr_31bIzcAhslL.jpg,239.2820110321045,239.28235721588135,239.28071308135986
enh_enh_bgr_31bIzcAhslL.jpg,232.1563901901245,232.15775680541992,232.1572904586792
gray_enh_bgr_31bIzcAhslL.jpg,239.28180503845215,239.28180503845215,239.28180503845215
enh_bgr_31kZfej3fnL.jpg,233.35064365409409,233.19206264964473,233.25147342503465
bgr_enh_bgr_31kZfej3fnL.jpg,233.25147342503465,233.19206264964473,233.35064365409409
enh_enh_bgr_31kZfej3fnL.jpg,221.80180615736566,221.52032623762855,221.6246801116701
gray_enh_bgr_31kZfej3fnL.jpg,233.2493032735239,233.2493032735239,233.2493032735239
enh_bgr_41+M0ofMNWL.jpg,243.302268,243.194231,243.177454
bgr_enh_bgr_41+M0ofMNWL.jpg,243.177454,243.194231,243.302268
enh_enh_bgr_41+M0ofMNWL.jpg,241.969223,241.950588,241.942779
gray_enh_bgr_41+M0ofMNWL.jpg,243.22505,243.22505,243.22505
enh_bgr_410GtgNGi3L.jpg,238.17578925708418,235.66677588490072,235.37061618442155
bgr_enh_bgr_410GtgNGi3L.jpg,235.37061618442155,235.66677588490072,238.17578925708418
enh_enh_bgr_410GtgNGi3L.jpg,228.16451492406225,224.59224842105564,224.3900876207465
gray_enh_bgr_410GtgNGi3L.jpg,236.38014900043808,236.38014900043808,236.38014900043808
enh_bgr_410hxAggh9L.jpg,240.0565465874638,239.35081234736117,250.00976589734702
bgr_enh_bgr_410hxAggh9L.jpg,250.00976589734702,239.35081234736117,240.0565465874638
enh_enh_bgr_410hxAggh9L.jpg,239.14508209130642,238.38243174329983,247.73467834789503
gray_enh_bgr_410hxAggh9L.jpg,240.77636941685492,240.77636941685492,240.77636941685492
enh_bgr_412X9Aby0KL.jpg,244.52739866666667,244.52739866666667,244.52739866666667
bgr_enh_bgr_412X9Aby0KL.jpg,244.52739866666667,244.52739866666667,244.52739866666667
enh_enh_bgr_412X9Aby0KL.jpg,242.34437644444444,242.34437644444444,242.34437644444444
gray_enh_bgr_412X9Aby0KL.jpg,244.52739866666667,244.52739866666667,244.52739866666667
enh_bgr_412YoyPRhoL.jpg,202.250468,202.654632,204.329832
bgr_enh_bgr_412YoyPRhoL.jpg,204.329832,202.654632,202.250468
enh_enh_bgr_412YoyPRhoL.jpg,199.733552,199.734948,201.425924
gray_enh_bgr_412YoyPRhoL.jpg,202.72442,202.72442,202.72442
enh_bgr_413+uGf6g3L.jpg,172.7535855855856,223.21584384384386,229.81924324324325
bgr_enh_bgr_413+uGf6g3L.jpg,229.81924324324325,223.21584384384386,172.7535855855856
enh_enh_bgr_413+uGf6g3L.jpg,171.33532432432432,217.6821966966967,227.1586171171171
gray_enh_bgr_413+uGf6g3L.jpg,208.87882732732731,208.87882732732731,208.87882732732731
enh_bgr_413BHjerXiL.jpg,182.332808,236.547008,243.269568
bgr_enh_bgr_413BHjerXiL.jpg,243.269568,236.547008,182.332808
enh_enh_bgr_413BHjerXiL.jpg,179.586872,231.723912,240.618968
gray_enh_bgr_413BHjerXiL.jpg,221.101712,221.101712,221.101712
enh_bgr_415ggtR-7PS.jpg,244.5608486259382,244.02972226284442,243.73484144832793
bgr_enh_bgr_415ggtR-7PS.jpg,243.73484144832793,244.02972226284442,244.5608486259382
enh_enh_bgr_415ggtR-7PS.jpg,240.3843786189424,239.53613903062737,239.09318739649578
gray_enh_bgr_415ggtR-7PS.jpg,244.1742694923896,244.1742694923896,244.1742694923896
enh_bgr_416BaaJNj3L.jpg,238.71134088888888,238.92880577777777,239.63277911111112
bgr_enh_bgr_416BaaJNj3L.jpg,239.63277911111112,238.92880577777777,238.71134088888888
enh_enh_bgr_416BaaJNj3L.jpg,235.02112533333334,235.08766577777777,235.44300044444444
gray_enh_bgr_416BaaJNj3L.jpg,238.94370311111112,238.94370311111112,238.94370311111112
enh_bgr_417jPCOP3cL.jpg,181.87496594427245,226.0730588235294,205.79712074303404
bgr_enh_bgr_417jPCOP3cL.jpg,205.79712074303404,226.0730588235294,181.87496594427245
enh_enh_bgr_417jPCOP3cL.jpg,178.19559752321982,221.2695294117647,192.95825386996904
gray_enh_bgr_417jPCOP3cL.jpg,210.54822910216717,210.54822910216717,210.54822910216717
enh_bgr_417ZkmyMoCL.jpg,235.77694261868942,235.77694324657614,235.77692189842801
bgr_enh_bgr_417ZkmyMoCL.jpg,235.77692189842801,235.77694324657614,235.77694261868942
enh_enh_bgr_417ZkmyMoCL.jpg,234.97596638043404,234.9759701477543,234.97594000919227
gray_enh_bgr_417ZkmyMoCL.jpg,235.77694324657614,235.77694324657614,235.77694324657614
enh_bgr_4186zddS5HL.jpg,162.06638017327327,108.79445729096079,156.88606797797607
bgr_enh_bgr_4186zddS5HL.jpg,156.88606797797607,108.79445729096079,162.06638017327327
enh_enh_bgr_4186zddS5HL.jpg,150.2770116995891,96.55025493986533,141.07241110537814
gray_enh_bgr_4186zddS5HL.jpg,130.1574100225449,130.1574100225449,130.1574100225449
enh_enh_31cxCIzybSL.jpg,237.16404402515724,163.20847169811321,163.02688050314467
bgr_enh_enh_31cxCIzybSL.jpg,163.02688050314467,163.20847169811321,237.16404402515724
enh_enh_enh_31cxCIzybSL.jpg,236.53591194968553,162.4641572327044,162.2729245283019
gray_enh_enh_31cxCIzybSL.jpg,185.3075534591195,185.3075534591195,185.3075534591195
enh_enh_31ep5GRK6pL.jpg,174.84182,182.257728,193.92658
bgr_enh_enh_31ep5GRK6pL.jpg,193.92658,182.257728,174.84182
enh_enh_enh_31ep5GRK6pL.jpg,172.725896,180.700408,191.600904
gray_enh_enh_31ep5GRK6pL.jpg,181.400852,181.400852,181.400852
enh_enh_31jfZVlD1mL.jpg,223.01818,222.863075,223.229725
bgr_enh_enh_31jfZVlD1mL.jpg,223.229725,222.863075,223.01818
enh_enh_enh_31jfZVlD1mL.jpg,213.867056,213.954455,214.502541
gray_enh_enh_31jfZVlD1mL.jpg,222.954592,222.954592,222.954592
enh_enh_4110LLlsytS.jpg,214.798168,210.237588,209.96636
bgr_enh_enh_4110LLlsytS.jpg,209.96636,210.237588,214.798168
enh_enh_enh_4110LLlsytS.jpg,212.39874,208.814628,208.459528
gray_enh_enh_4110LLlsytS.jpg,211.569512,211.569512,211.569512
enh_enh_412ISMQMbnL.jpg,152.74488162994385,152.53889083862305,152.66329956054688
bgr_enh_enh_412ISMQMbnL.jpg,152.66329956054688,152.53889083862305,152.74488162994385
enh_enh_enh_412ISMQMbnL.jpg,152.6185426712036,152.53530883789062,152.5824203491211
gray_enh_enh_412ISMQMbnL.jpg,152.61448287963867,152.61448287963867,152.61448287963867
enh_enh_4139LpCqrmL.jpg,199.757456,198.747012,197.927816
bgr_enh_enh_4139LpCqrmL.jpg,197.927816,198.747012,199.757456
enh_enh_enh_4139LpCqrmL.jpg,191.0348,189.899244,189.096848
gray_enh_enh_4139LpCqrmL.jpg,198.9512,198.9512,198.9512
enh_enh_413VzdstCQL.jpg,207.83061627906977,202.96706395348838,203.61838372093024
bgr_enh_enh_413VzdstCQL.jpg,203.61838372093024,202.96706395348838,207.83061627906977
enh_enh_enh_413VzdstCQL.jpg,205.92626162790697,200.3204418604651,201.51524418604652
gray_enh_enh_413VzdstCQL.jpg,204.49742441860465,204.49742441860465,204.49742441860465
enh_enh_414Pess1O0L.jpg,234.88289151769305,234.88289151769305,234.88289151769305
bgr_enh_enh_414Pess1O0L.jpg,234.88289151769305,234.88289151769305,234.88289151769305
enh_enh_enh_414Pess1O0L.jpg,231.89813405847224,231.89813405847224,231.89813405847224
gray_enh_enh_414Pess1O0L.jpg,234.88289151769305,234.88289151769305,234.88289151769305
enh_enh_415kw5b2q9L.jpg,200.64738,162.333752,151.86808
bgr_enh_enh_415kw5b2q9L.jpg,151.86808,162.333752,200.64738
enh_enh_enh_415kw5b2q9L.jpg,191.023808,144.33606,146.317912
gray_enh_enh_415kw5b2q9L.jpg,172.614524,172.614524,172.614524
enh_enh_417giJsCxCL.jpg,232.54952,234.025956,232.41076
bgr_enh_enh_417giJsCxCL.jpg,232.41076,234.025956,232.54952
enh_enh_enh_417giJsCxCL.jpg,229.64052,230.83668,229.917564
gray_enh_enh_417giJsCxCL.jpg,233.39876,233.39876,233.39876
enh_enh_417jn5Wc8SL.jpg,195.67908266666666,159.970176,136.91026666666667
bgr_enh_enh_417jn5Wc8SL.jpg,136.91026666666667,159.970176,195.67908266666666
enh_enh_enh_417jn5Wc8SL.jpg,191.820272,152.58342933333333,134.92856533333332
gray_enh_enh_417jn5Wc8SL.jpg,168.01035733333333,168.01035733333333,168.01035733333333
enh_enh_418trWHa50L.jpg,186.409608,183.870532,180.705088
bgr_enh_enh_418trWHa50L.jpg,180.705088,183.870532,186.409608
enh_enh_enh_418trWHa50L.jpg,185.8222,182.79256,179.085832
gray_enh_enh_418trWHa50L.jpg,184.267312,184.267312,184.267312
enh_enh_41BFiz7skaL.jpg,220.049092,220.023572,219.859868
bgr_enh_enh_41BFiz7skaL.jpg,219.859868,220.023572,220.049092
enh_enh_enh_41BFiz7skaL.jpg,212.472992,212.445236,212.269912
gray_enh_enh_41BFiz7skaL.jpg,220.012572,220.012572,220.012572
